url_path,views_total,views_unique
/thorek1/MacroModelling.jl,36,24
/thorek1/MacroModelling.jl/actions/workflows/ci.yml,35,3
/thorek1/MacroModelling.jl/actions,9,2
/thorek1/MacroModelling.jl/tree/main/src,9,2
/thorek1/MacroModelling.jl/actions/runs/15099746657/job/42439137544,8,1
/thorek1/MacroModelling.jl/actions/runs/15099746657,6,2
/thorek1/MacroModelling.jl/actions/runs/15077859161,5,1
/thorek1/MacroModelling.jl/actions/runs/15079098374,5,1
/thorek1/MacroModelling.jl/actions/runs/15099462051/job/42438499234,5,1
/thorek1/MacroModelling.jl/actions/runs/15100106376,4,2
